gene,correlation
METTL5,0.085724212
ARSF,0.085723746
AK3,0.085705181
GCNT4,0.085700489
ATXN2,0.085695832
EPHA7,0.085693993
GPN2,0.085678288
B3GNT5,0.085676792
HLTF,0.08567056
DCP1B,0.08563343
KISS1,0.085627854
LRRC4B,0.085626201
ING4,0.08562553
CEP350,0.085625095
AIRE,0.085621968
BMP2K,0.085615598
IPO9,0.085613995
CA8,0.085608512
CCDC153,0.085608085
EMC3,0.085606423
DIS3L2,0.085591019
KIAA0391,0.08558924
ALG13,0.085563986
JARID2,0.085554335
AP3D1,0.085547648
MED13,0.085536806
DAB2IP,0.085533507
KCTD18,0.085529955
ARSE,0.085520809
DDN,0.085512627
GFPT2,0.085507774
CIDECP,0.085503441
C3orf14,0.085499407
KDM2B,0.08549597
ELL3,0.085491266
LINC00515,0.085490931
ARMC5,0.085487394
KBTBD8,0.085480933
KIFC3,0.085471831
KRTAP10_2,0.085465797
FAM196A,0.085448689
LTBP3,0.085439461
CENPK,0.085434491
DBR1,0.085430316
ASCL1,0.085424365
INA,0.085422244
KLHL21,0.085401986
EP400,0.085396755
CHMP2B,0.085390144
FAM122B,0.085380009
LRRC37A4P,0.085376581
INTS12,0.085375233
BTN3A2,0.085367232
GMFG,0.085358734
C8orf59,0.085347754
GMPR2,0.085343557
EML3,0.085339844
CNOT1,0.085337887
CHAD,0.085333941
ATP1A1,0.085333058
FANCG,0.085328907
DCLRE1B,0.08532152
HNRNPU,0.085318196
ALG1L,0.085293918
AIFM3,0.085281479
C19orf70,0.085280903
LEMD2,0.085254715
GYG1,0.085250958
GNAL,0.085246038
HSPBAP1,0.085244516
GNG12,0.085241452
DCAF12L2,0.085235015
IRF3,0.08523327
CRIP3,0.085231712
APOL6,0.085226571
CHST11,0.085225945
DPP8,0.085225196
DNAJC3_AS1,0.085217196
GAS6,0.085215869
GDNF,0.08521426
GPR26,0.085208591
FKBP8,0.085204375
LIG3,0.085203985
DLL3,0.085201084
ADAP1,0.085200033
HIST1H2BM,0.085196779
DNAH1,0.085188903
MAGI1,0.085188195
ERRFI1,0.085183543
ARPC2,0.085183153
ADAM20,0.085178938
GTF2I,0.085170633
CMKLR1,0.085164467
LPP,0.085157646
GCNT1,0.085151669
CEPT1,0.085147429
CAPN1,0.085147301
EIF4E,0.085131081
ARSB,0.085110485
CBLL1,0.085099822
LOC441455,0.085099197
KLHL15,0.085092488
FBLN1,0.085089107
DNAJB4,0.085078598
MACF1,0.085078398
KHK,0.085074815
FAM184B,0.085066589
KATNB1,0.085062231
CPSF7,0.085058574
C19orf53,0.085041037
LMAN1,0.085037524
BMP7,0.085022615
CEP72,0.085021981
FUBP3,0.08501136
CRISPLD1,0.08499048
KRT222,0.084990367
DDX46,0.084986104
DYRK4,0.084944728
ATXN1L,0.084939141
ITGB8,0.084923015
CYCS,0.084912042
DDX1,0.084910652
C2orf49,0.08490015
BLMH,0.084894699
FBN1,0.084885302
C18orf25,0.084874359
KCNV2,0.084869578
DBF4,0.084862652
CCNB3,0.084860406
ABL1,0.084857111
IFFO2,0.084848675
ENO2,0.084847295
AUTS2,0.084845514
CDR1,0.084839599
ARID2,0.084837009
COL1A2,0.084835865
CHAF1A,0.084833991
C1QA,0.084830615
HIST1H3D,0.084830402
DKC1,0.084828517
GPR75,0.084824186
HOOK2,0.084810142
DCP2,0.08480605
DDX41,0.084805741
LMO7,0.084801107
CYP3A43,0.084785557
APH1B,0.084779268
CALN1,0.084773872
ASXL2,0.084772646
HIST1H2BB,0.084770978
CD3E,0.084765641
AQP4,0.084763592
MAPK13,0.084743322
AKAP8L,0.084739016
ARRDC4,0.084737891
DPY19L1,0.08473727
BATF3,0.084727732
ITGB1BP2,0.084727357
DBT,0.084724503
DVL3,0.084717396
CASP9,0.084705665
GLRX2,0.084699515
EML4,0.08469918
MAGED2,0.084685984
COQ2,0.08468318
FAM187B,0.08467675
HIST1H2AD,0.084672195
BIVM,0.084649808
CD163,0.084644196
CD7,0.084643695
FLNB,0.084642074
ARHGEF1,0.084641662
EIF4E2,0.084636863
BOD1,0.084634849
CCDC50,0.084629622
MCTS1,0.084628043
LOC401357,0.084617361
KIFC2,0.084602488
KLHDC3,0.084601222
CHTF8,0.084586631
CHAT,0.084583073
FBXO38,0.084575924
FAM180A,0.084548908
DYNC2H1,0.084543102
DCAF13,0.084537774
HSPD1,0.084519361
KIF25,0.084516944
EMILIN1,0.08451487
CNTNAP3B,0.084514221
AQP7P1,0.084514008
DGCR5,0.084513093
DCTN1,0.084506348
FAM160A2,0.084494078
DBX2,0.084482381
CLN6,0.08448176
CYTH4,0.084473004
KIN,0.084469274
HEY2,0.084461067
EIF4ENIF1,0.084452002
BID,0.084450722
GLI3,0.084449696
CCDC25,0.084447931
GPR52,0.084436073
COASY,0.084431453
CCNB1IP1,0.084417828
MAST4,0.084415039
ERI3,0.084414348
B3GALNT2,0.084408713
LYPLA1,0.084392217
ANO6,0.084385994
IWS1,0.084383889
EWSR1,0.084382728
IGFBP6,0.084382601
CMPK2,0.084369486
MED10,0.084364322
AUH,0.084345438
BCL10,0.084345167
BRMS1,0.084331139
FBXL7,0.084316221
KIF17,0.084310793
HAP1,0.084304725
KRT9,0.08430236
DUSP15,0.084290189
HEATR1,0.084286675
MBNL1,0.084273641
C9orf85,0.084256981
LTV1,0.084248189
KHSRP,0.084236899
AGPAT4,0.084234493
LRRC49,0.084230929
FBXO33,0.084219424
DEFB1,0.084217338
HLCS,0.084212833
CUX1,0.084200934
C5orf42,0.084199322
KREMEN2,0.084199052
CYP7B1,0.08419569
GRSF1,0.084193998
C11orf71,0.084192764
HBG1,0.084191508
CBWD1,0.084187598
ATP1B2,0.084185322
C17orf97,0.084169613
GPRC5C,0.084168739
HEY1,0.084164456
CDC42BPA,0.084159652
LHFPL2,0.084158129
BTBD10,0.08415595
C19orf47,0.084125745
HSPB3,0.084122899
ANO2,0.084119369
CCR7,0.084112974
FLT4,0.084106097
CCL2,0.084088495
DDX59,0.08408159
CDC23,0.084077573
IQSEC1,0.084074891
IER5L,0.084070285
FDXR,0.084067518
BECN1,0.084061133
ESRP2,0.084058047
LPIN3,0.084055958
FASTKD2,0.084046718
LIN9,0.084038991
C1D,0.084030565
MEA1,0.084028549
CD3EAP,0.084024591
ISOC1,0.084021451
EPB41L1,0.084009885
DNAJC3,0.084008912
EYA1,0.083985893
C11orf65,0.083980882
ALG2,0.083973738
CARD6,0.083966347
LSM7,0.083950106
CBX5,0.083944835
ANKRD36B,0.083935906
CCT4,0.083933051
F8,0.08392799
CIAPIN1,0.083919547
GNB1,0.083916969
ELMOD1,0.083912633
ACO2,0.083905958
C11orf95,0.08390487
ALPL,0.083887498
KLHL13,0.083878051
CAPNS1,0.083875526
LAPTM4A,0.083871369
HNRNPUL1,0.083864309
CCDC57,0.083861186
EDEM1,0.0838611
LAPTM4B,0.083853135
ANKRD39,0.083851889
CLIP2,0.083842444
ACVR1,0.08384161
KARS,0.08383804
COG2,0.083835565
DHX38,0.083833289
DPH3P1,0.083828645
ALDH1A3,0.083820948
EXT2,0.083808851
KRTAP12_4,0.08379749
ARHGDIG,0.083794213
HMGN3,0.08378998
LOC389834,0.083785008
EIF2S3,0.083782096
LY6G5C,0.083775119
DCP1A,0.083769573
MCL1,0.083759548
HSPA6,0.083757461
MAPK6,0.083750867
DDAH1,0.083745049
HEATR5A,0.083737749
DGKD,0.083726719
GLCCI1,0.083723703
IGSF8,0.083718259
GJB6,0.083708728
LCP1,0.08370428
LCE5A,0.083694802
ECD,0.083692928
DHX29,0.083687887
CD14,0.083678646
GABBR1,0.0836754
EDNRB,0.083660875
CCNG2,0.083653205
HTRA2,0.083652111
H2AFY,0.083623877
EML2,0.083621735
LOC100288911,0.083616232
COL25A1,0.083612466
GALNT3,0.083612433
HIST1H2BG,0.083611608
HERC3,0.083610872
COPB1,0.083601143
FBXO30,0.083584855
C11orf74,0.083578333
DPYSL2,0.083569899
CTSA,0.083566199
FADS2,0.083566037
MEX3D,0.083558819
ACIN1,0.083506554
DUSP12,0.083505328
LHPP,0.083498485
FABP6,0.083483514
CORO2B,0.08348089
CAMTA1,0.08346134
C4orf33,0.083459404
ATP6V1F,0.083450407
IFT57,0.083444357
HEXIM1,0.083437678
ARMC10,0.08343755
ANGEL1,0.083433886
LBX1,0.083433857
KTN1,0.08342919
MDM4,0.08342523
C8orf37,0.083413159
CHD1,0.083411654
EXOSC10,0.083411489
CBX3,0.083402663
COQ4,0.083390983
CLDN9,0.08337762
JMY,0.083351056
ARFRP1,0.083346479
KLHL22,0.083346039
CEP135,0.083341368
CNFN,0.083332584
FBXW11,0.083331964
GLIPR1L2,0.0833188
DERL2,0.083316258
ADO,0.083311774
BICC1,0.083309551
ABCB9,0.083275429
ADNP,0.083257686
KIAA1614,0.083257579
BET1L,0.083257114
DHX35,0.083253082
ALDH3B1,0.083244256
JOSD2,0.083242028
HSPA5,0.083230957
KDM4C,0.083228979
MECP2,0.083227322
CD209,0.083224773
LIMS2,0.083221054
HMGN4,0.083206214
EIF4H,0.083197449
IGF2BP3,0.08319532
DCTN2,0.083162149
FNDC3B,0.083159169
FGD6,0.083142202
IGFBPL1,0.083137972
GNB2,0.08313363
GINS3,0.083131595
ASAP1_IT1,0.083129704
FBXO32,0.083125303
CNN3,0.083123415
HCFC2,0.083115091
HIST1H2AM,0.083111632
CCDC85A,0.083097675
GDAP2,0.08306613
C16orf87,0.083063916
BHLHE40,0.083054752
COBL,0.083053571
LPIN1,0.083048958
CALB1,0.083019768
APPL1,0.083014761
KCNIP2,0.083006132
CHD8,0.083003519
MAP3K5,0.082992422
CCDC88C,0.082979232
E2F6,0.08297775
IDE,0.082974896
KIF3B,0.082971881
FBXO48,0.082969423
DNAJC19,0.082966877
CD226,0.082964089
GOLT1A,0.08295633
GRK5,0.082951846
ALB,0.082939784
KCTD9,0.082931438
DIRAS3,0.082926332
ANKRD12,0.08292263
APLN,0.082919704
DPY19L2P4,0.082915683
IRF2,0.082908148
ALDOA,0.082893224
IKBKB,0.082876843
DNAJA2,0.082875841
FRS2,0.082869363
COQ7,0.08284901
CDKN2AIPNL,0.082842474
ANKHD1,0.082837311
DDX11,0.082817099
LIX1L,0.08280866
HDAC2,0.082790709
ESCO1,0.082788324
CLEC4A,0.082775134
ARHGEF10,0.082769494
CD53,0.082767723
MFAP4,0.082757468
KCND2,0.082757039
MAF,0.082756639
GIGYF2,0.082755687
KLKB1,0.082755242
C1QTNF3,0.082750179
G3BP1,0.082743054
FECH,0.082737428
HOXB13,0.082707567
AP1S1,0.082706734
HIST2H2AC,0.08270069
DENND1C,0.082697517
AQR,0.082695546
ARNT,0.082690355
FYTTD1,0.082689728
CPOX,0.082686136
FKBP14,0.082685771
ATOX1,0.082681054
CAPN7,0.082670637
ARHGEF4,0.082668706
HAGH,0.082665564
DTX4,0.082659576
CNPY1,0.082649766
COPS5,0.082647769
CDC42SE1,0.082645424
DLX2,0.082642705
KIAA1107,0.082617149
CC2D1A,0.082613297
MAF1,0.082594377
GOSR1,0.082580999
ANKRD23,0.082567867
AEBP2,0.08256603
LYPD2,0.082565162
FGGY,0.082563601
HSF2,0.082560025
COL4A3BP,0.082553272
FANK1,0.082541886
HBS1L,0.082533375
CHRAC1,0.082532934
FAM120C,0.082530827
MED17,0.082482565
DDX56,0.082472769
GBE1,0.082472414
GPX1,0.08246696
L2HGDH,0.082463008
LMBR1,0.082446248
DDX31,0.082440584
LINC00461,0.082439416
CHST10,0.082427159
MAPK12,0.082411597
HIBCH,0.082411541
GLT1D1,0.082408698
GPR137B,0.08240587
CRTC1,0.082403563
KCNJ4,0.082393783
FAM118A,0.082384081
A1BG,0.082381497
MAGEF1,0.082379472
BRD8,0.082376849
HIF1A,0.082371162
CLTC,0.082363888
GPR88,0.082351875
GNAS,0.082348099
BMPR1A,0.082347207
GJA1,0.082345953
GPATCH1,0.082333744
CLTCL1,0.082309457
JUP,0.082305581
ANAPC1,0.082305533
MCM8,0.082295474
ALKBH4,0.08229203
C20orf96,0.082287038
KRTAP9_4,0.08228652
HEYL,0.082280099
ANKRD26,0.082276581
DKFZP586I1420,0.082272454
EIF4A2,0.082265445
DENND4A,0.082245535
AMOT,0.082239924
ADAM17,0.082234778
CYP11A1,0.08223461
KDM5D,0.082232773
CCNT2,0.082224473
HNRNPA3,0.08221921
GNG8,0.082206563
KDM5B,0.08219744
KIF9,0.082197129
BROX,0.082194859
MFNG,0.082192615
ASB1,0.082192346
ABHD8,0.082190609
DDX6,0.082147727
HIST1H3H,0.082132539
GPR3,0.082124443
LRRFIP2,0.082100126
ARNT2,0.082097803
LARS,0.082089717
FMO5,0.082086315
APCDD1,0.082079043
CRTAC1,0.082077013
CARS,0.082063659
FTSJ3,0.082061933
AMD1,0.082049721
MARK2,0.082045582
METTL4,0.082034736
MBTPS1,0.082033104
CNPY4,0.082023456
CRIPAK,0.082013625
HDAC9,0.082001808
CIDEC,0.08200136
IDI1,0.08199134
KDM4A,0.081987978
KCNQ5,0.08197762
GSTT1,0.081964096
HSD17B10,0.081962887
EMX2OS,0.081959186
GATM,0.081945645
DHX40,0.081941507
CRELD1,0.081925826
MAPKAPK3,0.081918674
GNG3,0.081913057
BRCC3,0.081900876
DNMT3B,0.081882863
BTF3,0.081870799
APBB2,0.081867399
EFNA5,0.081858389
COX10,0.081856736
AP5Z1,0.081855958
ITGA11,0.081836158
MGLL,0.081830016
ATG16L1,0.081828045
EBF4,0.081816534
IL10RB,0.081812454
AGL,0.081798015
BAZ2A,0.081796457
EAPP,0.081776911
MGC27345,0.081772801
CREB3,0.081754963
CCDC82,0.081751526
ENTPD7,0.081739638
CHI3L1,0.081731732
ARAP1,0.081728587
CYP2U1,0.081726213
GSG1L,0.081714403
DEDD,0.081713413
LPIN2,0.08171303
C12orf66,0.081711385
CTSD,0.08169813
DNAJB2,0.08169648
EMID1,0.081662154
DGUOK,0.081661374
JAM3,0.081640608
EAF1,0.081636158
CDK5RAP1,0.081630532
GBF1,0.081608628
ITGA7,0.081608626
CNN1,0.081593191
DOCK11,0.08158241
MADCAM1,0.081577036
CTTNBP2,0.081566121
EDN3,0.081559536
MFSD8,0.081552858
ID4,0.081518977
GPR17,0.081516184
MAP3K13,0.081507953
HTRA3,0.08150787
ADAMTS2,0.081502711
COG7,0.081499777
EIF1AD,0.081494617
DOK1,0.081477044
CSNK1G1,0.081475158
CD247,0.081470032
CHODL,0.081466713
INO80E,0.081460467
DVL1,0.081457925
MASP1,0.081454541
FAM120AOS,0.081448686
B4GALT1,0.081443034
HIST1H3F,0.08142489
DCTPP1,0.081416553
FAM171A1,0.081408408
DIP2C,0.081405128
FBXO40,0.081383127
CCR9,0.081379628
CWC15,0.081368637
ESF1,0.081362346
GALNTL5,0.081361971
GALNT12,0.081330689
CD2BP2,0.08132803
DCN,0.081312094
FAM104B,0.081311088
CCDC148,0.081307735
EHD1,0.081297175
IGFALS,0.081296602
CALML6,0.081288817
DNAJB1,0.081283073
ATG4A,0.08127808
C14orf177,0.081276495
FPGT,0.081262294
DDX27,0.08125824
BUD13,0.081249869
ANP32D,0.081248114
HSD3B7,0.081241257
IL15,0.081235629
GAMT,0.081221837
LGMN,0.081211989
FAR2,0.081206669
COPE,0.081199854
FOSL1,0.081173863
GIT2,0.081166229
DDX21,0.081154302
C21orf2,0.081136216
MAN1A2,0.081135633
AQP7,0.081122946
HCRTR1,0.081117136
HOMER3,0.08107645
KLHL34,0.081061448
CASP6,0.081061258
CLPTM1L,0.081060635
FNBP1L,0.081055647
ELOF1,0.081046552
CASP2,0.081042328
ENDOG,0.081040581
G2E3,0.081021522
CIT,0.081021369
CCNI,0.081018767
GZF1,0.08099686
HMX1,0.080994102
FANCM,0.080988231
KIAA0586,0.080986367
MCF2L_AS1,0.080985902
LYRM1,0.080970825
LCE3C,0.080952477
LRRK2,0.080949464
AKR7L,0.080946855
GTF2H4,0.080941903
HDHD3,0.080928584
BLVRA,0.080925853
HCLS1,0.080920634
HMGA1,0.080913848
FIBP,0.080900607
EXOSC2,0.080898062
APOE,0.080888704
KIAA1328,0.080886318
IGFBP2,0.0808851
GLIS3,0.080879794
APBB1,0.080878913
BLZF1,0.080873477
COPB2,0.08087154
MED12,0.080871224
DERA,0.080869195
FAM160B2,0.080869167
FAM13A_AS1,0.080861896
IGHMBP2,0.080846067
IAH1,0.080844635
DIS3,0.080841439
BRPF1,0.080838222
KCNK5,0.080830335
AHCTF1,0.080829268
IMMP2L,0.080826999
AVPI1,0.080826091
FARSA,0.080823282
FBXO16,0.08081769
CDC20,0.080794753
LATS2,0.080792304
HDAC5,0.080774269
CA5A,0.080767419
HIF3A,0.080746769
COX15,0.080742167
EVL,0.080741518
LOC284009,0.080738257
DPAGT1,0.080737463
KRTAP19_8,0.080728387
DCTN3,0.080727585
BCORP1,0.080725037
DDRGK1,0.08072187
MBD6,0.08071144
ERCC6,0.080703713
KRTAP5_2,0.080694262
ERN2,0.080689428
GNA13,0.08068583
CHDH,0.080652331
ANKRA2,0.08064821
CTSF,0.080639503
CDKN1B,0.08063906
AMZ2P1,0.080623808
FBXO24,0.080578755
LPXN,0.080571907
DACT2,0.080569791
GON4L,0.080567031
ATF4,0.080562534
LANCL1,0.080562239
BLOC1S1,0.080558435
BUD31,0.080550496
BNIP2,0.080550492
AMMECR1L,0.080550273
F13A1,0.080507763
FADS1,0.080497549
LDHD,0.080495016
GLI4,0.080491461
ACOX1,0.080472551
EIF3B,0.080461175
DNAJC15,0.080440887
EPHA1,0.080430588
CHRNA3,0.080422767
FAM122C,0.080387575
FASTKD5,0.080386154
MGST3,0.080385718
MAP2K5,0.080385532
IGF1R,0.080374634
DENND5B,0.08036884
ALS2CR12,0.080357714
FAM184A,0.080325989
ADAT1,0.08031633
ARIH2,0.080309203
ACSF2,0.080303499
KRTAP10_8,0.080303183
CAPNS2,0.0803009
CECR2,0.080289673
CROT,0.080288723
FHOD1,0.080285824
FN1,0.080285495
AARS,0.080279393
CD151,0.080276912
CYP17A1,0.080245461
ATP13A4,0.080242791
LYRM4,0.080238139
HHLA3,0.080229869
CYB5R4,0.080220853
IFT172,0.080207437
ESYT2,0.080201594
FAM215A,0.080186799
AASS,0.080184071
H2AFY2,0.080172465
LRP4,0.080156216
GDF11,0.080156051
LEPROT,0.080146522
FBXO22,0.080145386
ALOX5,0.080132663
C1QB,0.080119853
FAM46A,0.080119107
ADRM1,0.08011528
GDE1,0.080107231
ATG13,0.080090488
KIF1B,0.080074148
BTG3,0.080069917
ITGA1,0.080065614
CWF19L2,0.080064573
KRT3,0.0800616
DDAH2,0.080056229
EFHC2,0.080055749
CSPP1,0.080054795
LOC100128361,0.080034291
KRTCAP2,0.080024443
LAGE3,0.08000445
FAM32A,0.079979562
EHD4,0.079978777
ADRA2A,0.07997801
FKBP4,0.079968751
G6PC,0.079967523
MDGA2,0.079950204
ECSIT,0.079946623
CD63,0.079945089
GGA1,0.079944842
ASPSCR1,0.079931243
GNB4,0.079918045
CCDC91,0.079917874
GK5,0.079916951
GPR153,0.079896295
LRRC36,0.079895602
MEGF6,0.079893076
APOM,0.079890007
L1TD1,0.079888353
DHX32,0.079884645
HES6,0.079881167
ASGR1,0.079875294
CYSTM1,0.079866989
ID3,0.07985582
HMG20B,0.079850051
HSPA8,0.07984565
CYB5D1,0.079841534
DDHD2,0.07982926
HIST1H1C,0.079814744
CNTLN,0.079811311
LRRC41,0.079810617
ATP5S,0.079808371
ARF5,0.079800271
MALSU1,0.079785072
DST,0.079768127
KCNJ16,0.079762436
MAN2C1,0.07975918
EXPH5,0.079752456
HGD,0.079751918
BAP1,0.079745458
IFI30,0.079737615
FKBP15,0.079726765
HIST3H2A,0.079726642
MBD1,0.079722966
KPNA4,0.079722729
ETFDH,0.079720053
GRK4,0.079719547
ITFG2,0.079714427
CD68,0.079711291
DTX3L,0.079680542
LRTM2,0.079668743
C12orf49,0.079659579
HSD11B2,0.079657253
HES1,0.079654293
MGAT5B,0.079652756
FAM110A,0.079644315
AOC2,0.079643668
LMO2,0.079633847
C3orf58,0.079626776
MAPK11,0.079617131
AMIGO3,0.079612666
AKAP9,0.079606478
CRYM,0.079591938
CXorf67,0.079589775
HIGD2A,0.079586581
LSM14A,0.079550781
EXOSC3,0.079549366
DALRD3,0.079545475
GBP3,0.079509565
CNTNAP2,0.079468766
INTS10,0.079447298
BAHCC1,0.0794456
COMMD2,0.079445488
ACAP2,0.079429137
MC1R,0.079425654
FARP2,0.07941415
LMNB2,0.079411392
DPM1,0.079401861
HSDL2,0.079391116
KCNS3,0.079386829
DCTD,0.079379945
EME1,0.079374982
BACH1,0.079373727
ASPH,0.079372867
GPR139,0.07936174
EIF2B5,0.079341394
FKBP5,0.079341361
EIF4G2,0.079335949
CDKL3,0.079330842
ATP6V1E1,0.079330022
CLIP4,0.079329156
LRRC38,0.079327161
FBXO8,0.079317991
DEFB123,0.079308189
BRIX1,0.079302535
DNMT3A,0.079299458
DHX30,0.079290764
COX7B,0.079285066
MEIS3P1,0.07927621
GBP2,0.079247321
GATAD2A,0.079229921
C1orf50,0.0792262
HSD11B1,0.079223186
DEDD2,0.079220251
ACACB,0.079212251
ALMS1,0.07920765
FLT3LG,0.079201328
CUL4A,0.07919429
C5orf56,0.079184063
ITGB2,0.079183932
ELK4,0.079171465
DPYSL3,0.079168051
AHSA1,0.079165671
ADRB1,0.079162515
DFFA,0.079151301
H2AFJ,0.079146637
IL18BP,0.079143735
FBXO9,0.079139471
MEX3A,0.079133437
COL5A3,0.079130394
METAP1,0.079100743
LRRC70,0.079095511
LZTS1,0.079091052
CCNDBP1,0.079079293
CAPN2,0.079078618
FAM177A1,0.079062204
ATG5,0.079059308
DLEC1,0.079031687
HIST1H2BJ,0.079020023
C7orf50,0.079015384
ADAM15,0.079008517
MAP2K2,0.079004019
CBFA2T3,0.078992585
KLF4,0.078986017
ARMC6,0.078980485
ELMO3,0.078970323
HIST2H2BE,0.078947683
INSM1,0.078945774
DLAT,0.078943726
KDM5C,0.078941172
IMPDH1,0.078938832
FBXO4,0.078927198
ACSL1,0.078901544
ATF7IP,0.078894363
HLA_DRB3,0.078875696
AFAP1L1,0.078840906
CA11,0.078827856
LYL1,0.078820919
CCNT1,0.078816423
FAH,0.078814148
CX3CR1,0.078792378
CEP164,0.078787348
KCNH6,0.07877181
FKBP10,0.078754048
FLII,0.078753838
GNA11,0.078753756
GPC5,0.078744839
ATP10D,0.078735975
CLK4,0.07872446
FOXF1,0.078722195
CD38,0.078720668
HACE1,0.078692168
CCDC124,0.078686873
EHMT2,0.078681771
KLHL28,0.078675789
CD300C,0.078662757
EGFL7,0.078661718
BTBD6,0.078646887
BACE2,0.078645007
DARS,0.078635784
CIAO1,0.07863151
CSRNP1,0.078630472
HES7,0.078628571
FN3KRP,0.078620845
ATL2,0.078606887
HERC6,0.078605965
ALG3,0.078601452
ANKRD27,0.078599319
MED16,0.078578937
KDM5A,0.078569785
METAP1D,0.078569094
BAG5,0.078557648
DRD4,0.078556003
MAGOH,0.078548158
EPB41L4A_AS1,0.078514924
FUT9,0.078509721
HNRNPD,0.078501211
COX6A1,0.078486869
KDM6A,0.078474321
BTBD8,0.078468114
CNDP2,0.0784648
FAM89A,0.078461975
IL23A,0.078459879
GUK1,0.078428078
EFCAB2,0.078407004
LZIC,0.078406555
LARP4,0.078388968
FXYD5,0.078386292
HPS1,0.078376836
ECHS1,0.078373887
CPT1A,0.078344155
CNTN4,0.078336229
GPBP1L1,0.078328163
MAX,0.078324851
ADAMTS1,0.078317498
CUEDC2,0.078310519
HHIP,0.078302819
DNM3,0.078300472
C1orf162,0.078287287
GPKOW,0.078286886
MFAP1,0.078275709
AK1,0.078270321
LAYN,0.078269268
CLDND2,0.078267389
MCM3,0.0782664
KRTCAP3,0.07826214
CCDC12,0.078254614
ALS2CL,0.078235665
CCT2,0.078232217
LOC391322,0.078225123
C15orf61,0.078216915
LMAN2L,0.07821538
GAS7,0.078188061
ACSS3,0.078175006
FUZ,0.078154837
KBTBD11,0.07814829
DPH2,0.078147505
ANKZF1,0.078126532
CNTNAP4,0.078118364
MFF,0.078113114
DCAF13P3,0.0780894
HOMER1,0.078085598
GDI2,0.078072298
COG6,0.078070781
DMPK,0.078057022
ANKRD18B,0.078053568
CBR4,0.078032125
ACTG1,0.078002108
ARHGAP23,0.077993319
CLDN10,0.077980241
AQP1,0.077976526
CHCHD1,0.077967892
CYP46A1,0.077967108
IQCK,0.077950209
GREM2,0.07793925
CGGBP1,0.077937289
CLPTM1,0.077927164
BRK1,0.077913747
FUS,0.077901643
HAUS8,0.077889211
KRTAP5_6,0.077874174
LAMC3,0.077871714
FAR1,0.077869249
ATAD2B,0.077850798
HDGF,0.077835356
FDPS,0.077833584
CALHM1,0.077827094
HBEGF,0.077810661
MAPKAPK2,0.077794206
DNMT1,0.077782813
KCNK3,0.077773946
ITPRIP,0.077771142
A4GALT,0.077763483
CREB3L2,0.07776321
ATXN7L1,0.077741951
ASCC2,0.077710473
CLMN,0.077707721
CHRM4,0.07770707
ANAPC2,0.077697745
KRTAP1_3,0.077692816
ITPA,0.077692617
DHX16,0.077670917
AXL,0.077669174
COMMD4,0.077668152
DMXL1,0.07765387
ENHO,0.077643996
FAIM2,0.077628579
GAA,0.077624396
LENG1,0.077618992
GPR155,0.077595584
DHRSX,0.077587384
BCAS2,0.077571276
ADI1,0.077566532
CCDC47,0.077551729
CCL19,0.077551072
ACTR5,0.077530142
MGAT4A,0.077528094
LSR,0.07751549
LYAR,0.077507479
GAS8,0.077472484
GZMB,0.077456413
EVI5,0.077452385
EARS2,0.077452291
CARD16,0.077444675
AQP5,0.077439466
LRRTM3,0.077438723
GATAD1,0.077434394
BLM,0.077408497
MED28,0.077407813
ACVR1C,0.077389323
ACTR10,0.077388872
GEMIN8,0.077386448
MGST2,0.077357898
ARL6IP6,0.077327115
ADK,0.077300777
KBTBD4,0.077281062
CD248,0.077271112
ARX,0.077266146
CCDC151,0.077260986
GBP4,0.077253201
ARL5A,0.077244526
HS6ST2,0.077233509
ISOC2,0.077227078
ADSL,0.077218975
FSD1L,0.077207172
HIST1H2AG,0.077178266
C19orf25,0.07717718
HLA_DQB1,0.077168477
FEZ2,0.077167129
FAM78A,0.077147677
MDM1,0.077140192
ABCB1,0.077113788
CCDC22,0.077105674
ADD1,0.077105029
ITGB1,0.077076778
ADORA2B,0.077070384
FOXJ2,0.077066763
ERG,0.077061867
ANKFY1,0.077055557
ARSA,0.077043823
CYBRD1,0.077043138
CLEC2B,0.077039553
GKN1,0.07701865
FLI1,0.077015603
JKAMP,0.076984864
GTF3C1,0.076970352
CDC16,0.076968861
COL7A1,0.076932803
CXorf36,0.076922501
C10orf95,0.076916891
EPHX2,0.076911768
CRCT1,0.07690407
AURKAIP1,0.076903178
GPR137,0.076895103
FANCE,0.076891043
CTRL,0.076877201
MANBAL,0.076875846
DHRS7B,0.076871085
GPT,0.07686601
CTSH,0.076860421
IL32,0.076850916
KCNJ8,0.07684182
EPHB1,0.076839229
GANC,0.076837939
ANGEL2,0.076834957
CXXC4,0.076831243
CARD8,0.076827491
CD47,0.076825
CHMP5,0.076814155
ARHGDIB,0.076802763
IL6R,0.076795586
BAK1,0.076788965
CDAN1,0.076772489
ASF1A,0.076769145
CYP1A2,0.076748532
CCDC122,0.076748193
CROCCP3,0.076727517
ENO1,0.076724786
FKBP3,0.076711356
C7orf26,0.076701477
ABCF2,0.0766992
KREMEN1,0.076694472
GRINA,0.076684071
GATAD2B,0.076678232
EXOSC9,0.076668499
C3,0.076664301
BCL9L,0.076635083
KDR,0.07661763
LINC00482,0.076616697
BAD,0.076614083
EMX2,0.076607969
IL10RA,0.076597891
ILDR1,0.076591993
MFSD3,0.076591092
