gene,correlation
CSNK1G3,0.28399967
CENPV,0.283983014
CCL21,0.283978114
KIF17,0.283966518
MGLL,0.283965235
HS1BP3,0.283957814
FAM168A,0.283948158
ERCC1,0.283945814
HIST1H4K,0.283897888
LZTR1,0.283896834
HEATR1,0.283876485
ECHDC1,0.28386154
DUSP14,0.283857125
C1orf109,0.283842551
CTBS,0.283829939
CDC5L,0.283810407
KCNN2,0.283807507
FOXR1,0.283806415
GNE,0.283804341
LRFN2,0.283798113
ATP6V0A1,0.283778124
HAPLN1,0.283757855
HS3ST2,0.283756564
KDM4A,0.283744298
GDI1,0.283718121
LHPP,0.283695796
DENND4A,0.283686921
HMG20A,0.283635886
FTSJ1,0.283611022
APOA1,0.283594346
GPBP1L1,0.283579505
ARHGEF3,0.283552368
MED18,0.283551026
KTN1,0.283533323
CCDC144NL,0.283526801
ITCH,0.283520673
HSPB1,0.283497154
DLX1,0.283484759
MAP2K5,0.283463273
FARS2,0.283399071
HLA_E,0.283386043
FAM120B,0.283385229
ELP2,0.283378592
GABARAPL3,0.283359669
CTSF,0.283348037
COL6A2,0.283340136
EAF1,0.283313452
MBD1,0.283301296
ATAD3A,0.283290703
LOC389765,0.283277126
ACSL1,0.283268681
ADAT2,0.283262215
MAGOHB,0.283249563
AHSG,0.283195322
JOSD2,0.283171957
FGFR1OP2,0.283168015
GADD45GIP1,0.283162233
MBP,0.283160725
CNPY4,0.28313842
DUSP4,0.283110132
DCXR,0.283084793
EPAS1,0.283031178
EPB41L4A_AS1,0.28302317
GHRL,0.283013531
HLA_DOB,0.283002108
BECN1,0.282998174
EML1,0.282990151
MAP1B,0.282948694
CLTB,0.282939958
ATP11C,0.282936836
COLQ,0.282924734
CSRP2,0.282911713
HNRNPH2,0.282907126
FAM3C,0.282887198
CCT4,0.282851855
MAT2A,0.282848371
EXOSC10,0.282833524
IQCE,0.282822452
GHITM,0.282817897
FNTA,0.2828132
DHRS3,0.282773278
EZH1,0.282760702
FRMD6,0.282731953
DLG3,0.282703802
GUCA2A,0.282669129
CDH26,0.282659658
LRRC4B,0.282657361
C1orf43,0.282645703
CCDC113,0.282631143
FRS3,0.282607779
ATXN7L3B,0.282607012
EIF3I,0.2825992
KLHL33,0.282586552
GPD1L,0.282572586
CSF3R,0.282554858
LEMD2,0.282538875
LIMK1,0.282538557
BRCC3,0.282489311
GPR62,0.282472747
COQ9,0.282471495
FBXO6,0.282455327
IL9R,0.282440643
KLHL34,0.282439937
DHX30,0.282418368
CHRNA10,0.282411145
CCDC69,0.282393296
C11orf96,0.282373887
HDAC3,0.282358911
HGS,0.282358631
ELOVL6,0.282348991
GGA3,0.282345276
DNAJA2,0.282343519
KCNH1,0.282334748
GALP,0.28230792
CEP290,0.28230637
EVI2A,0.282256345
ERICH1,0.28224338
LDLRAP1,0.282228363
ITGA9,0.282220487
KCNT2,0.282215507
CDH12,0.282205973
LOC728024,0.282198031
EBNA1BP2,0.28218329
MFSD5,0.282169071
HABP4,0.282144996
CCL24,0.28212341
CNNM3,0.282094808
ESF1,0.282081844
GSK3A,0.282037845
ACAT1,0.282027175
IFT81,0.282021084
DPAGT1,0.282010734
COX11,0.281971468
ARGLU1,0.281966121
FICD,0.281898789
EIF3J,0.281893617
CXorf56,0.281887042
FAM47E,0.281886307
CHORDC1,0.281857261
GLYCTK,0.281844061
HBM,0.28183892
BCL2L1,0.281833974
GABPB2,0.281809557
CEACAM1,0.281791321
ASMTL_AS1,0.281774124
DOCK3,0.281759217
CENPO,0.281754783
FBXO31,0.281733048
COL5A2,0.281729885
KAZALD1,0.28171217
GDI2,0.281706487
MGAT5B,0.281697422
ADAM20,0.281691965
APBB3,0.281687284
HES7,0.281685771
GNA15,0.281670992
DYRK1A,0.281658368
CELSR3,0.281656471
ELOVL5,0.281627461
EIF3IP1,0.28162359
ABCC5,0.281613623
MATR3,0.281612323
HLA_A,0.281582501
GRAP,0.281562811
CIR1,0.281550136
GPAT2,0.281520387
CHUK,0.281515195
CCDC65,0.281508797
CWC15,0.281505592
L1TD1,0.281505231
EHMT2,0.28149845
DENND5A,0.28146762
ESYT3,0.281451475
GOLGA8A,0.28144024
CDC123,0.281407071
BCAR3,0.281376607
DIXDC1,0.281367186
DBX2,0.281357729
KNDC1,0.281346702
ABCA5,0.281340882
ASPRV1,0.281338155
MBNL1,0.281328723
CLMN,0.281326207
ABAT,0.281319316
ACACB,0.281300653
MFSD8,0.281297006
MDN1,0.28129645
MAGEF1,0.281273468
FXYD4,0.281266989
JAK1,0.281240148
IL11RA,0.281217447
INTS12,0.281208637
ACVR1B,0.281202581
EI24,0.28117262
EXTL3,0.281147621
BCL11A,0.281146205
FAM187B,0.281144002
EEF1D,0.281141895
GEMIN5,0.281116521
HGD,0.281097851
EIF2AK2,0.281097145
CCDC138,0.281083734
GLT1D1,0.281083097
HERC1,0.281010968
FUT5,0.280979264
AAMP,0.280969854
KIF5B,0.280964201
DCUN1D4,0.280950403
ICA1L,0.280929515
LIN7C,0.280929042
MEF2C,0.280920308
C11orf54,0.280896723
LRRC8B,0.280890745
DCBLD1,0.28085165
KIFC2,0.280845983
GAS1,0.280842495
ATG4A,0.280782654
CYTH3,0.280772271
AADACL3,0.280765528
LZTS1,0.280750912
AKAP10,0.28073232
DRD4,0.280695463
C16orf45,0.280681021
CCNG2,0.280655017
ANKRD42,0.280645091
CXCL5,0.280624121
ACVR1,0.280600669
COBLL1,0.280587492
DMAP1,0.280585111
HIST1H3J,0.280572573
HSD17B11,0.280561608
FKBP3,0.280546343
FSD1,0.280532015
CHST4,0.280450957
IDUA,0.28043992
CKS2,0.280432803
LRFN5,0.280414538
ARID3B,0.280409565
B2M,0.280394393
AKT3,0.280387572
MEX3B,0.280380366
AES,0.280344078
GNPNAT1,0.280333985
DUS3L,0.280319613
KIAA1671,0.280312553
GPHN,0.280312267
FARSA,0.280312117
KCNF1,0.280309998
LOC399815,0.280295296
HS6ST3,0.280270628
CES2,0.280259372
DYNLL2,0.280245558
FBXW4,0.280219246
ASCC2,0.280209799
AXIN1,0.280183784
LONRF3,0.280161268
ARRDC3,0.280158842
CEP120,0.280157763
CACNG7,0.280149553
AGBL4,0.280148017
KIF20A,0.280133115
DYNC2LI1,0.280108448
CC2D1B,0.28007285
BTBD1,0.280072267
ATP13A2,0.280029035
KCTD3,0.280021413
MED25,0.280012296
DCK,0.279971043
AZI2,0.279962099
KIF5A,0.27995602
DDB2,0.279935345
C8orf58,0.279930249
GPBP1,0.279921584
AIRE,0.279882617
GGT7,0.279860684
ASNA1,0.279772033
IRAK4,0.279741031
KRTAP20_2,0.279735173
CDKL4,0.279708185
MAPKBP1,0.279671367
LMBRD1,0.279660113
KCNIP3,0.279659628
ACTN2,0.279653442
LMBR1,0.279643773
KIAA0319L,0.279643503
C12orf65,0.279639273
HUNK,0.279608881
DDX6,0.279608421
ACBD6,0.279597502
LHX6,0.27958028
ARID1B,0.279538834
METRN,0.279533359
CSNK1A1L,0.279499366
ANGEL2,0.279497786
ARAF,0.27948899
GOLPH3L,0.279443216
GOSR1,0.279434049
FBXO22,0.279430288
FAM182B,0.279427447
ARSD,0.279427428
MFSD6L,0.279422746
C1orf158,0.279358416
CAMKK1,0.279336544
ATF1,0.27933126
CLN3,0.279315278
FAM89B,0.279312262
CRLS1,0.279311127
C16orf87,0.279300364
HDHD2,0.279271556
DHX38,0.279244004
GPR37,0.279224875
CHFR,0.279185076
HDX,0.279165726
EXT2,0.279164435
KCTD11,0.279119747
CNOT2,0.279112497
B3GALT4,0.279100468
ADRA1A,0.27909303
FREM1,0.279085932
GLIS3_AS1,0.279082385
BIRC6,0.279041689
LSM11,0.279017325
FBXL5,0.278990582
HPDL,0.278986431
MCM7,0.278950014
EXOG,0.278945599
ENOPH1,0.278943101
HNRNPAB,0.278905719
AGAP11,0.278881426
FUBP3,0.278878814
MCC,0.278862498
FBXO8,0.278844216
COPS7A,0.278795467
CLSTN3,0.278782835
HLA_B,0.278782337
FRMD4A,0.27876736
FZD5,0.27874274
LOC554206,0.278723889
KPNA6,0.278710331
CTRC,0.278670406
FAM169A,0.278662114
KHSRP,0.278655848
CYP1B1_AS1,0.278602527
CHN1,0.278601815
CDKN3,0.27859569
CRTC3,0.27857497
DZIP1,0.278573981
FBXO36,0.278546095
GFRA1,0.278523803
IGHMBP2,0.27850693
GRINA,0.278494313
COPE,0.278488412
KHK,0.278467394
ITGA7,0.278464935
CCDC87,0.278453387
FOXK2,0.278453014
LYSMD1,0.278445
KHDRBS2,0.278431838
GGA1,0.278427236
HIST1H1A,0.278424794
FXYD7,0.278403191
MEGF8,0.278341092
DLK1,0.278339951
BSG,0.278317598
AKR1B1,0.27830861
MBTPS1,0.278288833
ISM2,0.278261206
GALNT5,0.278238966
CD3E,0.278219117
ANAPC4,0.278217242
CAV1,0.278198888
DDX51,0.278177194
MARS,0.278175469
EPC2,0.278165042
EPHX3,0.278126979
CRKL,0.278123605
DCAF12L2,0.278103181
ETV1,0.278085251
GBA2,0.278084899
CTCF,0.278082111
DDX47,0.278067879
FAM161B,0.278055267
DNAJA3,0.278039696
CEP164,0.278023574
CPNE4,0.278002712
IGFBP3,0.277932813
DTX4,0.277909353
IRX3,0.277901818
HDAC2,0.277888387
EBPL,0.277883009
ARVCF,0.277878676
GLIS1,0.277862564
ATN1,0.277833428
KHDRBS3,0.27781886
HMGXB3,0.277808323
CCAR1,0.277807597
CDK9,0.27774082
GLE1,0.277734316
ALDH18A1,0.277731987
BRSK1,0.277714494
LCE6A,0.277704187
CEP78,0.277694693
CARD10,0.277692156
BBS12,0.277659518
C10orf88,0.277646981
CACNA1B,0.277635034
DNAJB9,0.277630643
C5orf51,0.277626935
DDX18,0.277598535
MAEA,0.277591149
ARL6IP4,0.277583482
LMO2,0.277567281
GALNT6,0.277545227
ACBD3,0.277526199
MAF1,0.277513871
KRT86,0.277478712
HTR2A,0.277466599
B4GALT4,0.277463285
ARL2BP,0.277452982
GLS,0.277450331
DDX28,0.277438827
CDC26,0.277425087
HNRNPA0,0.277420088
CASQ1,0.277398318
INVS,0.277393919
HIPK3,0.277354022
DHX8,0.277341085
ATMIN,0.27733095
HMGN3,0.277329391
CA14,0.277269895
DTNB,0.277264105
ARRDC4,0.277259668
GNB5,0.277241556
APOL3,0.277239411
EPS15,0.277152043
LYL1,0.277137609
LPIN2,0.277131296
GRIP1,0.277110748
HEMK1,0.277097373
ALS2,0.277084791
B3GALT2,0.277082625
IPO5,0.277071599
DYSF,0.277065065
ACBD5,0.277062742
DGCR5,0.277043268
AGBL3,0.277033307
CDC25B,0.27703299
AVPR2,0.276991341
CIB1,0.276978746
AGFG1,0.276928473
CDK5RAP1,0.276919643
C9orf129,0.27690601
ANKRD34A,0.27690151
ATG3,0.276893969
HNRNPL,0.276887335
IGSF21,0.276866057
MBL1P,0.276841719
CTBP1,0.276828504
LINC00471,0.276826122
KCNMA1,0.276825646
BMP6,0.276822888
ATG10,0.276763548
ARMC1,0.276758361
GPR162,0.276748749
BTF3,0.276745643
AMN,0.276728271
ARSJ,0.276719528
GSTK1,0.276714299
ADAT1,0.27668647
HBA1,0.276665934
GVINP1,0.276649588
GATAD2A,0.276640801
EMX1,0.276623404
FBRS,0.276597001
GGT8P,0.276583422
AMACR,0.276569343
CPNE8,0.276568133
CALHM1,0.27655859
KCNJ16,0.276554272
GNA11,0.276549677
DCTN6,0.276548038
APH1A,0.276521574
GJB3,0.276514406
CDK10,0.276510292
CTDSPL,0.276508648
FAM110B,0.276489443
DOPEY2,0.27645722
EMP2,0.276454728
LRTM2,0.276417236
ARL1,0.276396491
ARHGEF11,0.27639229
EXOSC4,0.276387488
CHRM1,0.276385649
ARFGEF1,0.276369948
AP4B1,0.276354009
DSCAM,0.276335371
COMTD1,0.276324976
ANKRD13D,0.276295891
ATCAY,0.276262263
DHX40,0.276252572
GALR3,0.276252534
ATXN7L3,0.276236213
ANKRD13B,0.276223349
HIST1H3B,0.276184246
IAPP,0.27618136
CHD2,0.276178217
AP1G1,0.276163924
CUX2,0.276162347
GRHPR,0.276160198
HOXD8,0.27615611
HAND2,0.276151648
C17orf97,0.27611673
MED13L,0.276110304
DEK,0.276105949
GTF3C4,0.27609297
HAUS4,0.276083291
MCM6,0.276077884
DSTYK,0.27607179
CCDC107,0.276064479
FBXW5,0.276055852
DNTTIP1,0.276053581
CCDC61,0.276052002
BCAS3,0.276040755
CDIPT,0.276014579
CYP3A43,0.276013616
IGSF1,0.275997454
ITPR2,0.27599579
CCDC57,0.275993244
GHSR,0.275968245
BEND5,0.275964786
ADARB1,0.275940614
GAS2L1,0.275925966
DNAJC3_AS1,0.275909541
ASPDH,0.275888637
BRWD3,0.275883582
BFAR,0.275872688
GALT,0.275797599
KLHL25,0.275795723
MATN4,0.275783223
METTL2A,0.27576653
IPO7,0.27576064
GMPPA,0.275710298
KLHL18,0.275691675
ARMC7,0.275690395
MAPK13,0.275664199
CC2D1A,0.275658975
AIDA,0.275608824
JOSD1,0.275590681
ANKRD20A8P,0.275577172
MFN1,0.275564656
CRB2,0.275516971
ARAP1,0.275494302
DLL1,0.275488679
EPC1,0.275476543
ARHGEF1,0.275467118
LMBR1L,0.275460221
MANBAL,0.275444639
KIAA1958,0.275441723
ITPRIPL1,0.275427958
BRD2,0.275396362
LAS1L,0.275387631
EEF1A2,0.275387001
HLA_DPB1,0.275378504
DLD,0.275375412
CXCL12,0.275373251
ANKRD28,0.275354553
GPX1,0.275350099
EDEM1,0.275342597
MEPCE,0.275335201
MANSC1,0.275314842
FA2H,0.275314136
ABHD3,0.275310558
COL19A1,0.275299757
BRPF3,0.275297436
DDX31,0.275296068
AMIGO3,0.27529463
FN1,0.275279856
DNAJB5,0.275274772
MAPK6,0.27523048
ACTR5,0.275215268
GIMAP7,0.275211231
COQ6,0.275210926
DIRAS2,0.275176621
FRAS1,0.27517171
CREB3L4,0.275157645
CYP17A1,0.275138901
ATAD5,0.275132424
IL21R,0.275125907
COL11A2,0.275125352
MAEL,0.275110559
HNRNPH1,0.275109242
KCTD1,0.275108215
MCTS1,0.275097613
ATP11B,0.275050729
ATP6AP1L,0.275049912
CLIC5,0.275030584
DUSP2,0.275026528
ATP10D,0.275021176
CNKSR3,0.275003796
LCE2D,0.27500196
CBX4,0.274993523
ANKRD44,0.274947676
DENND3,0.274932871
CUEDC2,0.274911034
FKTN,0.274906517
AMOTL2,0.274893131
IMPDH2,0.274841541
GPRASP1,0.274838328
C7orf43,0.274831649
LOC100132356,0.274803849
ATP2B3,0.274794711
CRY2,0.274779884
HOMER1,0.274761834
CMPK1,0.274711541
ALG11,0.274683016
KIAA1841,0.27467875
KRTAP5_11,0.2746767
GCA,0.274675244
LINC00526,0.274661929
ALG13,0.2746325
ANKFY1,0.274613789
CSPP1,0.274607021
ADCY9,0.274605529
LOC642929,0.27458304
AFF1,0.274579297
DISP1,0.274575278
LMO7,0.274568945
FAHD2B,0.274553133
MED19,0.274551814
LRRC14,0.274539422
MFSD3,0.27453747
DBX1,0.274528774
ALG12,0.274525144
CRADD,0.274513449
ANGPT2,0.27451285
LOC283788,0.274493539
ANKRD46,0.274478235
DLC1,0.27446777
KCNK5,0.274465913
LRRTM4,0.274416174
FAIM,0.274351925
ARHGAP21,0.274341876
LOC440084,0.274337464
EIF5A,0.274333696
DEDD2,0.274271187
CSE1L,0.274241075
ASH1L,0.274234513
KRTAP5_2,0.274181267
AHDC1,0.274168331
DNAJC25,0.274146556
KLF13,0.274128057
ANKRD16,0.274117109
CD34,0.274105482
DDX59,0.274087931
C9orf139,0.274064376
HTR1E,0.274036599
ADAM8,0.274035879
DAAM1,0.274024398
ISCA1,0.273989271
CLEC4A,0.273985556
CUL9,0.273968521
HTR5A,0.273952908
FGF12,0.273947991
ARIH1,0.273946556
LUC7L,0.273945886
MEF2A,0.273944483
DDX1,0.273912944
C16orf91,0.273907286
MCM3AP,0.273902788
EDC4,0.273893128
LCE3C,0.273891775
IVL,0.273879753
ILDR2,0.273844251
HBA2,0.273832377
DDX19B,0.273794271
CBX7,0.273700431
LTBP3,0.273700118
CEP57,0.273699138
BTBD6,0.273695552
ANKRD13C,0.273692953
CSK,0.273642463
ESYT2,0.273637137
EIF2AK3,0.273634341
FRY,0.273627775
HERC3,0.273590686
ECD,0.273573715
ATP13A1,0.273557431
EIF3E,0.273552689
KIF26A,0.273550974
LRSAM1,0.273544658
MED4,0.273522471
ELF2,0.273512952
IRAK1BP1,0.273507351
BRAF,0.273488557
GULP1,0.273486786
LRRC20,0.273453294
AQP7,0.273408954
CNTLN,0.273396839
CNTNAP5,0.273394882
ADAM7,0.273380981
CCNDBP1,0.273378921
ADAM17,0.27333723
CHRD,0.273329014
GGNBP2,0.273308395
ANP32A_IT1,0.273306826
IMP4,0.273306016
KCTD20,0.273299426
ARIH2,0.273298242
C11orf74,0.273296391
FARP2,0.273292449
ANKRD39,0.273285932
GPR171,0.27325038
FRYL,0.273245153
MDM1,0.273225915
GUCA1B,0.273168411
AP1S3,0.27315537
ACOT4,0.27314829
FER,0.273122352
DBR1,0.273114178
GOLGA4,0.273109713
CUTC,0.273101348
CHCHD7,0.273060028
KLHDC3,0.273059999
ELOF1,0.273055346
CHSY1,0.273036591
FAM122A,0.273033471
IGBP1,0.273026663
HNRNPU,0.273011089
CROT,0.273005072
CASP2,0.272998218
KATNA1,0.272972963
ATP8B2,0.272971439
FAM81A,0.27295771
BRI3,0.272940109
ARCN1,0.272924551
CDK5RAP2,0.272922632
LOC441455,0.272903823
CDC42EP1,0.272880015
ADAM29,0.272838437
HNRNPD,0.272831137
KIF21A,0.27280628
IQCG,0.272801384
HAPLN2,0.272778731
CNOT8,0.272777738
C12orf43,0.272771519
KLK6,0.272763439
AKT1,0.272750472
LOC389834,0.272749886
CEP97,0.272712813
COL6A1,0.272683104
FMO5,0.272645209
HPS6,0.272640494
DIDO1,0.27263083
HLTF,0.272628969
CLTA,0.272617387
GPR137,0.272603561
DPY19L1,0.272572391
ABCG1,0.272569282
COL23A1,0.272564151
KSR2,0.272558373
LRRC4,0.272554626
CCDC122,0.272544824
FITM1,0.272539341
BCKDHA,0.272534706
LTB4R2,0.272496384
DDX41,0.272495412
IKBKB,0.272480912
MBD3,0.272458786
KLHL11,0.272421007
ADRA1D,0.272412683
ATG4B,0.272404064
FCF1,0.272394086
ETS2,0.272386217
FBXW7,0.272375957
FGF7,0.272368854
ANO5,0.272359012
GLCE,0.272343475
ARHGAP10,0.272323824
GDNF,0.272321859
HDAC10,0.27231783
KLHL8,0.272303674
DRD1,0.272295953
GGA2,0.272283973
FAM135B,0.27227894
CADPS,0.272265676
DYNC1LI1,0.272261052
ILDR1,0.272212679
DHX9,0.272206599
CCDC7,0.272187359
KRT222,0.272129133
FAM103A1,0.272104118
CMC2,0.272101991
A2M,0.272101489
DNAJC5G,0.272100044
FLRT3,0.272086665
LEF1,0.272074803
LRRC70,0.27206416
KIFC3,0.272028904
DNA2,0.272028683
L3MBTL3,0.272025767
ACR,0.272022231
KCTD18,0.272007321
AKAP7,0.271997594
BTN2A1,0.271995396
DDX42,0.271982391
CROCCP3,0.271967119
KRR1,0.271941284
C19orf24,0.271936227
LOC643387,0.271918364
IGSF8,0.271910173
LGALS4,0.271878671
FPGT,0.271878551
APOO,0.271875668
LIAS,0.271872371
ANKRA2,0.271866358
BIN3,0.271851787
CCT8,0.271831908
CRTAP,0.271830911
LNPEP,0.271823549
KCNJ14,0.271812754
EIF4E,0.271806765
CYCS,0.271786247
FAM104B,0.271767441
BCO2,0.271750672
DGCR9,0.271699475
FHL5,0.271682478
ARL8B,0.271651491
CDC42EP5,0.271619239
CIAO1,0.271558302
EAPP,0.271547331
BLOC1S3,0.271535187
MCHR2,0.271528697
HEATR4,0.27149526
LATS1,0.271482558
EDN1,0.271481773
CIRBP,0.271471139
CHMP2B,0.271458946
HIST1H2AE,0.271441756
ITGB1,0.271439448
CAPN3,0.271392271
EIF3L,0.271388854
CXXC5,0.271350715
MFHAS1,0.271341954
CD47,0.271341068
COMMD1,0.271333999
GNRH2,0.271307862
CACNA1A,0.271304258
FZD3,0.271300683
KCNK12,0.271284426
C6orf201,0.271263621
CYP1A2,0.271260545
LARP1B,0.271237776
C1QTNF4,0.271222152
COL9A3,0.271213257
ARFGEF2,0.271168119
COQ10A,0.271165328
HSD11B2,0.271129997
KDM4B,0.271114218
CLIC3,0.271109938
HIBADH,0.271105847
HIPK1,0.271092046
ANP32A,0.271080314
BAHCC1,0.271075783
CYP4B1,0.271069858
CARD14,0.271064571
CHMP5,0.27103587
CLIP4,0.271025084
CGGBP1,0.271011383
BTBD7,0.271000682
EPB41L5,0.27100055
ATP2B1,0.270970735
DRP2,0.270944439
CNPY1,0.270924393
EWSR1,0.270924375
LINC00265,0.27091893
IL6ST,0.270898967
DBNDD1,0.270886073
LMTK2,0.270877587
GABPA,0.270870135
CYP2R1,0.270857857
ENO2,0.270857424
KRTCAP2,0.270855457
CYFIP1,0.270852679
ACYP1,0.270836301
CLDN14,0.270813827
ASAH2,0.27081274
EVI5,0.270778327
CCDC66,0.270764846
LINC00304,0.270734527
CDKL2,0.270716886
DLAT,0.270702113
CENPN,0.270666537
DAPK1,0.270650088
CASP4,0.270629993
ADAM33,0.270610408
DDX21,0.270606189
AQP11,0.270601835
CHKA,0.270597526
ABHD8,0.270585369
DPM1,0.270583813
DAPK3,0.270582879
MEN1,0.27058192
HP1BP3,0.270564416
EIF3G,0.270549681
COX7A2,0.270545042
DDX23,0.270536569
ATRN,0.270530938
CMKLR1,0.270526652
GTPBP6,0.270508644
CEP350,0.270491416
FAIM2,0.270489956
IGLON5,0.270486063
CDC42BPA,0.270473091
CA7,0.270452192
ITSN2,0.270447123
C21orf91,0.270439343
DNMBP,0.270432316
LYNX1,0.270400995
AHCYL2,0.270370475
AP2A1,0.270360109
CCDC85A,0.270338682
CTTNBP2,0.270334096
COX6C,0.27032939
GDAP2,0.270323982
EED,0.270322254
HRH2,0.270291867
JMJD1C,0.27029049
ELL,0.270283275
ILF2,0.270279685
HOOK2,0.270268193
EAF2,0.270244098
B3GNT9,0.270199458
DNAJC28,0.27019233
FAM91A1,0.270175731
DHX33,0.270163562
CYP2U1,0.270160481
LARP4,0.270145016
HCFC1,0.270133372
COG4,0.270131021
GTF2I,0.270130953
GAPVD1,0.2701286
MAN2A1,0.270103784
ADAMTS9,0.27009036
AIMP2,0.270059874
C4orf47,0.270034592
APPL1,0.270029359
GOLT1B,0.270016158
CDK8,0.270002074
INPP5E,0.269965059
BSDC1,0.269937964
ASXL1,0.269930928
GPR182,0.269930241
DYNLT3,0.269903929
HS6ST2,0.269903506
MDM2,0.26989983
KLHDC2,0.269882153
CAMK2B,0.269876249
HSPA1A,0.269874237
GJD3,0.269796007
CLVS2,0.269762409
COPB2,0.269751502
ABHD12,0.269748151
CLGN,0.26973328
CTNNAL1,0.269722582
DEF6,0.269712126
HBS1L,0.269708782
LSM10,0.269691178
MAN1C1,0.269690738
KCND1,0.269673367
MALAT1,0.269668481
HDAC9,0.269665367
H1FNT,0.26965696
HECW2,0.269655347
ANKRD49,0.269652392
GBP2,0.269649104
HSPB9,0.269646615
GAA,0.269640195
ANKRD53,0.269632853
KLF4,0.269601793
MBIP,0.269597671
FBXL3,0.269566457
MICA,0.269565379
CPNE1,0.269550252
BANP,0.269546593
IMMP2L,0.269545478
ARMC6,0.269545094
FRMPD4,0.269511445
ALOX15B,0.269472232
CUL1,0.269445663
FBXO24,0.269445243
CRIP1,0.26942066
BRIX1,0.269371127
FAM135A,0.269354435
CHD4,0.26934468
HSPA4L,0.269328857
FGF17,0.269323001
GLT8D1,0.269318231
IL17RE,0.269309117
BCAS4,0.269294491
MAPK8,0.269275337
MAP3K4,0.269274304
ADORA1,0.269240134
HBP1,0.269238731
BOLA1,0.269201821
CCDC154,0.26920054
CASZ1,0.26919878
FZD10,0.26917776
EME1,0.269177288
ADAMTS10,0.269157962
KBTBD7,0.269156469
GTF3C1,0.269145113
IPO9,0.269123963
ANKK1,0.269122561
CYB5D1,0.269120232
CCDC125,0.269118207
ABHD13,0.269115078
CLIP2,0.269112794
DDT,0.269107904
ALKBH7,0.269076501
MED13,0.269070858
COPG2,0.269064581
FBXL17,0.269058537
ATXN7,0.269045945
ACTL6B,0.269017733
FH,0.269005694
CRH,0.268995431
ARSB,0.26898546
DGKD,0.268968873
GPR85,0.268967591
HSPBAP1,0.268945429
BGN,0.268942774
CYB561D1,0.268911235
CDCA5,0.268882058
HIST1H2BG,0.268826558
GTF3A,0.268808572
DRG1,0.268800866
MAP1S,0.268776707
ISLR,0.268763783
LZTFL1,0.268755721
KRT71,0.268755328
MAP3K11,0.268754045
G2E3,0.268735839
DNAJC18,0.268734961
GIMAP6,0.268726124
C12orf4,0.26871262
BCL9L,0.268711656
ADCK2,0.268707298
AKAP11,0.268690135
ABCB1,0.268689263
FBXO46,0.268671269
AEBP1,0.268658788
COPS5,0.268657689
GAB1,0.26865612
BCL10,0.268655157
COX7A1,0.268629789
ECE1,0.268623448
EIF4A2,0.268613957
C6orf99,0.268608468
BCL2L12,0.268583614
LYRM4,0.268565101
KATNB1,0.26853741
LTBP1,0.268535912
ANO8,0.268508191
LANCL1,0.268472363
BBS9,0.268441554
ALAS2,0.268412978
LRRFIP1,0.26837887
FAM50A,0.268372642
IFIH1,0.268359226
MCPH1,0.26835734
KIF11,0.268356033
ADAM15,0.268352119
FAP,0.268350985
GALNT9,0.268332218
METAP1D,0.268302374
CABP5,0.268283856
FEN1,0.268283414
CCM2,0.268270312
GPATCH1,0.268269635
APEX1,0.268233149
GUSBP3,0.268167749
MAP2K7,0.268160094
APCS,0.268154761
CTDSPL2,0.268149468
CACNA1C,0.268143687
CCDC30,0.268107576
KRTAP3_2,0.268107486
KCNJ6,0.268068543
ARMCX3,0.268050108
AMOTL1,0.268040096
LRRC41,0.267941929
ARSE,0.267926786
CDR2,0.267917491
KIAA2013,0.267907906
CENPJ,0.267905048
CDKL5,0.267894936
FURIN,0.267888279
BEND7,0.267841903
CHST13,0.267836694
CCNO,0.267825944
ADNP,0.267809404
HAUS7,0.267807855
GSK3B,0.267787152
KIFAP3,0.267769162
CIZ1,0.267765012
HIST1H4J,0.267730702
AMPD3,0.267694102
IL2RB,0.267683556
CD276,0.267673814
ATXN7L2,0.267668042
AASDH,0.267646159
FSTL5,0.267639629
GNRH1,0.267639031
LARP4B,0.267601677
GMNN,0.267565285
HIVEP1,0.267548769
ASB8,0.267546032
CDC23,0.267541105
KRTAP10_5,0.267530656
LSR,0.267512029
MIAT,0.267507922
ARHGAP26,0.26749735
LRFN3,0.267459948
COL11A1,0.267447559
IQGAP3,0.267425132
FAM20A,0.267421815
JAK2,0.267415348
MAD2L1BP,0.267350534
KBTBD11,0.267338536
BTF3P11,0.267313368
CDC14B,0.26726754
CLDN9,0.267235985
ARHGEF2,0.267230647
BTN2A2,0.267219822
ATAD2B,0.267211472
KLHL7,0.267189264
CTXN2,0.267187278
LIN7A,0.267158014
C11orf49,0.267126024
CTSC,0.267124951
GAD1,0.267091198
ALG2,0.26705647
ANXA6,0.267051948
MECP2,0.267012581
ANKRD26,0.267009176
HDAC7,0.266995573
ABHD14B,0.266985945
FBXL12,0.266947724
HIRIP3,0.266940471
HTRA2,0.266932636
CD300LB,0.266906876
KCNJ3,0.266896697
FOSL2,0.266892331
ABHD6,0.266870555
CDC37L1,0.266840231
GJA4,0.266828958
FOXRED1,0.266806901
AVEN,0.266802838
MAP3K12,0.266733744
E4F1,0.266731033
LRIG2,0.266725934
CLK1,0.266713678
DALRD3,0.266711565
MFSD9,0.266696147
KHDC1,0.266688515
HELZ,0.266675734
CCDC157,0.266668762
KREMEN1,0.266660029
DDX19A,0.266618284
